不 要 让 我 苦 苦 等 待	df df v r a a v v	o o o o o o song song	B-song I-song I-song I-song I-song I-song I-song E-song	music.play
我 想 听	r v v	song song o	O O O	music.play
我 想 听 宋 祖 英 的 歌 曲	r v v nr nr nr uj n n	song song o singer singer singer o o o	O O O B-singer I-singer E-singer O O O	music.play
请 毛 阿 敏 的 歌 曲	v nr nr nr uj n n	o singer singer singer o o o	O B-singer I-singer E-singer O O O	music.play
我 想 听 毛 阿 敏 的 歌 曲 全 部 歌 曲	r v v nr nr nr uj n n n n n n	song song o singer singer singer o o o o o o o	O O O B-singer I-singer E-singer O O O O O O O	music.play

拨 号 6 2 7 0	v v m m m m	o o o o o o	O O B-phone_num I-phone_num I-phone_num E-phone_num	phone_call.make_a_phone_call
打 电 话 6 2 7 0	l l l m m m m	song song song o o o o	O O O B-phone_num I-phone_num I-phone_num E-phone_num	phone_call.make_a_phone_call
号 码 6 2 7 0	n n m m m m	o o o o o o	O O B-phone_num I-phone_num I-phone_num E-phone_num	phone_call.make_a_phone_call
导 航 结 束	v v v v	o o o o	O O O O	navigation.cancel_navigation

猫 大 大	n b b	o o o	O O O	OTHERS
拨 打 的 电 话 正 在 通 话 中	v v uj n n t t n n f	o o o o o o o o o o	O O O O O O O O O O	OTHERS
导 航 到 昆 优 先	v v v ns vn vn	o o o o o o	O O O B-destination I-destination E-destination	navigation.navigation
导 航 到 巩 留 县 电 视 台	v v v nr nr nr n n n	o o o o o o theme theme o	O O O B-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
不 是 那 么 黑	c c r r a	o o o o o	O O O O O	OTHERS

成 名 曲	nr nr nr	theme theme theme	B-theme I-theme E-theme	music.play
播 放 成 名 曲	v v nr nr nr	o o theme theme theme	O O B-theme I-theme E-theme	music.play
播 放 一 人 一 首 成 名 曲	v v m n m m nr nr nr	o o o o o o theme theme theme	O O O O O O O O O	music.play

请 导 航 龙 光 天 悦 龙 庭	v v v nr nr nr nr n n	o o o o o o o o o	O O O B-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
请 来 一 大 波 笑 话 吧	v v a a j n n y	o o o o o o o o	O O O O O O O O	OTHERS
嘿 嘿	o o	o o	O O	OTHERS
不 离	d v	song song	O O	OTHERS
继 续 讲 笑 话	v v v n n	o o o o o	O O O O O	OTHERS
再 来 一 大 波 笑 话	d v a a j n n	o o o o o o o	O O O O O O O	OTHERS
测 试	vn vn	o o	O O	OTHERS
请 播 放 一 大 波 周 杰 伦 的 歌 曲	v v v a a j nr nr nr uj n n	o o o o o o singer singer singer o o o	O O O O O O B-singer I-singer E-singer O O O	music.play
请 播 放 歌 曲 迁 徙	v n n n n v v	o o o o o song song	O O O O O B-song E-song	music.play

导 航 回 公 司	v v v n n	o o o custom_destination custom_destination	O O O B-custom_destination E-custom_destination	navigation.navigation
第 1 个	m m m	o o o	O O O	OTHERS
能 换	v v	o o	O O	OTHERS
3 3 1 1 1 有 谁 仓 啊 3 3 5 1 1 1 1 1 1 1 1	m m m m m v r ng y m m m m m m m m m m m	o o o o o o o o o o o o o o o o o o o o	O O O O O O O O O O O O O O O O O O O O	OTHERS
欧 陆 沦 陷 冤 相 都 要 你 懂 的 乐 偷 乐	ns ns v v n n d v r v uj i i i	o o o o o o o o o o o o o o	O O O O O O O O O O O O O O	OTHERS
行 车 记 录 仪 加 号 是 1 4 8 0	n n n n n n n v m m m m	o o o o o o o o o o o o	O O O O O O O O O O O O	OTHERS
哎	e	o	O	OTHERS
来 一 首 成 都	v m m ns ns	o o o song song	O O O B-song E-song	music.play

我 想 听 f a d e d	r v v eng eng eng eng eng	song song o song song song song song	O O O B-song I-song I-song I-song E-song	music.play
我 要 听 说 散 就 散	r v v v v d v	song song song song song song song	O O O B-song I-song I-song E-song	music.play
我 要 听 音 乐	r v v n n	song song o o o	O O O O O	music.play

给 我 放 一 首 水 手	p r v m m n n	song song o o o song song	O O O O O B-song E-song	music.play
放 一 首 体 面	v m m n n	o o o song song	O O O B-song E-song	music.play
哦 前 任 三 那 个 插 曲	zg n n m r r n n	o song song song song song o o	O O O O O O O O	music.play

6 . 0 6 打 电 话	m m m m l l l	o o o o song song song	O O O O O O O	phone_call.make_a_phone_call
6 6 0 6	m m m m	o o o o	B-phone_num I-phone_num I-phone_num E-phone_num	phone_call.make_a_phone_call
规 律 一	n n m	o o o	O O O	OTHERS
我 怎 么 储 存 电 话 号 码	r r r n n n n n n	o o o o o o o o o	O O O O O O O O O	OTHERS
我 怎 么 储 存 电 话 号 码	r r r n n n n n n	o o o o o o o o o	O O O O O O O O O	OTHERS
打 电 话	l l l	song song song	O O O	phone_call.make_a_phone_call
打 电 话 给 6 6 0 6	l l l p m m m m	song song song o o o o o	O O O O B-phone_num I-phone_num I-phone_num E-phone_num	phone_call.make_a_phone_call
北 碚 区 胜 利 路	ns ns ns vn vn n	o o o o o o	B-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation

听 汪 峰 的 歌	v nr nr uj n	o singer singer o o	O B-singer E-singer O O	music.play
听 汪 峰 的 歌	v nr nr uj n	o singer singer o o	O B-singer E-singer O O	music.play
听 汪 峰 的 歌	v nr nr uj n	o singer singer o o	O B-singer E-singer O O	music.play

播 放 歌 曲 真 的 爱 你	n n n n d d v r	o o o o song song song song	O O O O B-song I-song I-song E-song	music.play
播 放 歌 曲 真 的 爱 你	n n n n d d v r	o o o o song song song song	O O O O B-song I-song I-song E-song	music.play
播 放 歌 曲 真 的 爱 你	n n n n d d v r	o o o o song song song song	O O O O B-song I-song I-song E-song	music.play

安 徽 瀚 海 新 材 料 有 限 公 司	ns ns n n a n n n n n n	o o o o o o o o o custom_destination custom_destination	B-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
我 要 回 家	r v n n	song song song song	O O O B-custom_destination	navigation.navigation
请 呼 叫 邓 贵 玲	v v v nr nr nr	o o o o o o	O O O B-contact_name I-contact_name E-contact_name	phone_call.make_a_phone_call

李 娜 的 歌 曲	nr nr uj n n	singer singer o o o	B-singer E-singer O O O	music.play
饿 饿	v v	o o	O O	OTHERS
来 一 首 不 是 咬	v m m c c v	o o o o o o	O O O B-song I-song E-song	music.play
来 一 首 女 人 不 是 妖	v m m n n c c n	o o o song song song song song	O O O B-song I-song I-song I-song E-song	music.play

杜 伯 年	nr nr m	o o o	O O O	OTHERS
打 电 话 给 二 哥	l l l p ns ns	song song song o o o	O O O O B-contact_name E-contact_name	phone_call.make_a_phone_call
打 电 话 给 二 哥	l l l p ns ns	song song song o o o	O O O O B-contact_name E-contact_name	phone_call.make_a_phone_call
赣 州 附 属 医 院	ns ns b b n n	o o o o o o	B-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation

听 后 街 男 孩 的 歌	v f n n n uj n	o singer singer song song o o	O B-singer I-singer I-singer E-singer O O	music.play
听 后 街 男 孩 的 歌	v f n n n uj n	o singer singer song song o o	O B-singer I-singer I-singer E-singer O O	music.play
听 周 杰 伦 的 歌	v nr nr nr uj n	o singer singer singer o o	O B-singer I-singer E-singer O O	music.play

请 播 放 王 者 战 歌	v v v n n n n	o o o song song song song	O O O B-song I-song I-song E-song	music.play
求 教 一 个 大 笑 话	nz nz m m l l l	o o o o o o o	O O O O O O O	OTHERS
可 以 了	c c ul	song song song	O O O	OTHERS
请 播 放 半 壶 纱	v v v m q n	o o o song song song	O O O B-song I-song E-song	music.play
请 播 放 半 壶 纱	v v v m q n	o o o song song song	O O O B-song I-song E-song	music.play

赵 辉	nr nr	o o	O O	OTHERS
我 要 打 电 话	r v l l l	song song song song song	O O O O O	phone_call.make_a_phone_call
赵 辉	nr nr	o o	B-contact_name E-contact_name	phone_call.make_a_phone_call
u n a	eng eng eng	o o o	O O O	OTHERS
夫 子	n n	o o	O O	OTHERS
关 闭 屏 幕	v v n n	o o o o	O O O O	OTHERS
到 吉 林 省 延 吉 市	v ns ns ns ns ns ns	o o o o o o o	O B-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
小 沈 阳	a ns ns	singer singer singer	B-singer I-singer E-singer	music.play

我 想 听 手 心 里 的 温 柔	r v v v s s uj a a	song song o song song song song emotion emotion	O O O B-song I-song I-song I-song I-song E-song	music.play
我 想 听 没 有 你 陪 伴 真 的 好 孤 单	r v v v v r n n d d z z z	song song o song song song song song song song song emotion emotion	O O O B-song I-song I-song I-song I-song I-song I-song I-song I-song E-song	music.play
我 想 听 小 螺 号	r v v a n n	song song o song song song	O O O B-song I-song E-song	music.play

播 放 杭 天 琪 门 前 情 思 大 碗 茶	v v nr nr nr s s n n n n n	o o singer singer singer o o o o o o o	O O B-singer I-singer E-singer B-song I-song I-song I-song I-song I-song E-song	music.play
继 续 播 放	v v v v	o o o o	O O O O	music.play
播 放 杭 天 琪 的 前 门 情 思 大 碗 茶	v v nr nr nr uj n n n n n n n	o o singer singer singer o song song song song song song song	O O B-singer I-singer E-singer O B-song I-song I-song I-song I-song I-song E-song	music.play

给 我 来 首 音 乐 刘 德 华 的 歌	p r v m n n nr nr nr uj n	song song o o o o singer singer singer o o	O O O O O O B-singer I-singer E-singer O O	music.play
英 语 关 闭	nz nz v v	language language o o	O O O O	OTHERS
给 我 来 首 雨 花 石	p r v m nr nr nr	song song o o song song song	O O O O B-song I-song E-song	music.play
给 我 来 一 首 安 东 阳 的 思 念 情 歌 d j	p r v m m v ns ns uj n n n n eng eng	song song o o o singer singer singer o song song theme theme theme theme	O O O O O B-singer I-singer E-singer O B-song I-song I-song E-song B-theme E-theme	music.play
音 乐 关 闭	n n v v	o o o o	O O O O	music.pause

大 壮	ns ns	singer singer	B-singer E-singer	music.play
蓝 莲 花	nr nr nr	song song song	B-song I-song E-song	music.play
停 止 放 歌	v v v v	o o o o	O O O O	music.pause

赵 宁 瑛	nr nr nr	o o o	O O O	OTHERS
反 什 么 奖 呢	zg r r n y	o o o o o	O O O O O	OTHERS
从 头	v v	o o	O O	OTHERS
打 电 话	l l l	song song song	O O O	phone_call.make_a_phone_call
老 沪 闵 路 上 中 路	a vn vn vn f ns ns	o o o o o o o	B-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
西 藏 南 路 陆 家 浜 路	ns ns ns ns n n nz nz	o o o o o o o o	B-destination I-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation

打 电 话 给 王 风 华	l l l p nr n n	song song song o o o o	O O O O B-contact_name I-contact_name E-contact_name	phone_call.make_a_phone_call
打 电 话 给 王 洪 滑	l l l p nr nr v	song song song o o o o	O O O O B-contact_name I-contact_name E-contact_name	phone_call.make_a_phone_call
中 午	t t	o o	O O	OTHERS
呵 呵 呵	v v y	o o o	O O O	OTHERS
我 不 是 孝 子	r c c n n	o o o o o	O O O O O	OTHERS
a m	eng eng	o o	O O	OTHERS
叮 当	o o	o o	O O	OTHERS
现 在 去 文 明 小 区	t t v n n n n	song song o o o o o	O O O B-destination I-destination I-destination E-destination	navigation.navigation
最 近	f f	toplist toplist	O O	OTHERS

播 放 说 散 就 散	v v v v d v	o o song song song song	O O B-song I-song I-song E-song	music.play
播 放 体 面	v v n n	o o song song	O O B-song E-song	music.play
播 放 体 面	v v n n	o o song song	O O B-song E-song	music.play

郑 源 的 刻 骨 铭 心	ns ns uj i i i i	singer singer o song song song song	B-singer E-singer O B-song I-song I-song E-song	music.play
郑 源	ns ns	singer singer	B-singer E-singer	music.play
我 的 唇 吻 不 到 我 爱 的 人	r uj n n v v r v uj n	song song song song song song song song song song	B-song I-song I-song I-song I-song I-song I-song I-song I-song E-song	music.play

所 以 你 现 在 只 需 要 付 的 价 格	c c r t t d v v v uj n n	o o o song song o o o o o o o	O O O O O O O O O O O O	OTHERS
1 3 8 0 0	m m m m m	o o o o o	O O O O O	OTHERS
文 登 兴 众	nr nr n n	o o o o	B-destination I-destination I-destination E-destination	navigation.navigation
文 登 兴 众	nr nr n n	o o o o	B-destination I-destination I-destination E-destination	navigation.navigation

我 要 听	r v v	song song o	O O O	music.play
我 要 听 郝 蕾 的 歌	r v v nr nr uj n	song song o singer singer o o	O O O B-singer E-singer O O	music.play
我 要 听 郝 蕾 的 当 爱 已 成 往 事	r v v nr nr uj i i i n v v	song song o singer singer o song song song song song song	O O O B-singer E-singer O B-song I-song I-song I-song I-song E-song	music.play
暂 停 音 乐	d d n n	o o o o	O O O O	music.pause
继 续 播 放	v v v v	o o o o	O O O O	music.play
我 要 听 陈 松 伶 的 歌	r v v n n n uj n	song song o singer singer singer o o	O O O B-singer I-singer E-singer O O	music.play
我 要 听 陈 松 伶 的 是 否	r v v n n n uj v v	song song o singer singer singer o song song	O O O B-singer I-singer E-singer O B-song E-song	music.play
我 要 听	r v v	song song o	O O O	music.play
我 要 听 当 爱 成 了 往 事	r v v p v v ul v v	song song o song song song song song song	O O O B-song I-song I-song I-song I-song E-song	music.play
我 要 听 突 然 的 自 我	r v v ad ad uj r r	song song o song song song song song	O O O B-song I-song I-song I-song E-song	music.play

唱 歌	n n	o o	O O	music.play
我 要 唱 那 个 水 手	r v v r r n n	song song o song song song song	O O O O O B-song E-song	music.play
童 安 格 的 说 放 一 首 童 安 格 的 歌	nr nr nr uj v v m m nr nr nr uj n	singer singer singer o o o o o singer singer singer o o	B-singer I-singer E-singer O O O O O B-singer I-singer E-singer O O	music.play

我 想 听 林 俊 杰 的 歌 曲	r v v nr nr nr uj n n	song song o singer singer singer o o o	O O O B-singer I-singer E-singer O O O	music.play
去 我 想 听 找 个 好 人 嫁 了 吧	v r v v v q n n v ul y	o song song o song song song song song song song	O O O O B-song I-song I-song I-song I-song I-song E-song	music.play
我 想 听 你 是 风 儿 我 是 沙	r v v r v n n r v n	song song o song song song song song song song	O O O B-song I-song I-song I-song I-song I-song E-song	music.play

电 话 给 张 翠 雯	n n p nr nr nr	o o o o o o	O O O B-contact_name I-contact_name E-contact_name	phone_call.make_a_phone_call
长 清	a a	o o	O O	OTHERS
关 闭 导 航	v v v v	o o o o	O O O O	navigation.cancel_navigation
带 我 去 沥 林 镇	n n n n n v	o o o o o o	O O O B-destination I-destination E-destination	navigation.navigation
带 我 去 沥 林 镇 绿 叶 酒 店	n n n n n v n n n n	o o o o o o o o scene scene	O O O B-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation

高 青 县 中 医 院	nr nr nr nt nt nt	o o o o o o	B-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
要 爷 们	v r r	o o o	O O O	OTHERS
打 电 话 给 人 们	l l l p n n	song song song o o o	O O O O B-contact_name E-contact_name	phone_call.make_a_phone_call
李 好	nr a	o o	O O	OTHERS
打 电 话 给 1 3 6 0 0 0 0 0 6 8 7	l l l p m m m m m m m m m m m	song song song o o o o o o o o o o o o	O O O O B-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num E-phone_num	phone_call.make_a_phone_call

帮 我 放 一 首 蓝 色 土 耳 其	v r v m m n n ns ns ns	song song o o o song song song song song	O O O O O B-song I-song I-song I-song E-song	music.play
给 我 放 一 首 那 个 成 都	p r v m m r r ns ns	song song o o o song song song song	O O O O O O O B-song E-song	music.play
给 我 播 放 一 首 最 美 情 侣	p r v v m m a a n n	song song o o o o song song theme theme	O O O O O O B-song I-song I-song E-song	music.play
